7.206810116767883301e-01 9.642852544784545898e-01 1.098442897200584412e-01 2.420629858970642090e-01 6.889809966087341309e-01 4.975205063819885254e-01 3.934655785560607910e-01 1.687220185995101929e-01 3.892853260040283203e-01 1.345435380935668945e-01 5.373582243919372559e-01 6.080106496810913086e-01 8.903794884681701660e-01 6.696845889091491699e-01 5.326536670327186584e-02 5.377249121665954590e-01 8.099660277366638184e-01 8.883299827575683594e-01 1.941812038421630859e-02 9.435141086578369141e-02 6.215334534645080566e-01 7.467402815818786621e-01 6.580337882041931152e-01 4.844075739383697510e-01 3.302887380123138428e-01 9.751738905906677246e-01 9.201252460479736328e-01 7.451133728027343750e-01 9.995616078376770020e-01 3.726295530796051025e-01 1.745875179767608643e-02 5.684123039245605469e-01 6.451202630996704102e-01 8.794490694999694824e-01 4.863696694374084473e-01 7.977421283721923828e-01 8.872246146202087402e-01 9.049644693732261658e-03 8.396198749542236328e-01 4.646626114845275879e-01 9.331967830657958984e-01 9.512525796890258789e-01 6.750249266624450684e-01 6.910027265548706055e-01 9.901037216186523438e-01 9.422124624252319336e-01 2.675136029720306396e-01 2.537854909896850586e-01 2.490165680646896362e-01 8.657242655754089355e-01 1.376526802778244019e-01 7.418567538261413574e-01 6.730477511882781982e-02 4.098308458924293518e-02 1.613404452800750732e-01 6.575436796993017197e-03 6.708428263664245605e-01 4.075527489185333252e-01 6.837347745895385742e-01 7.335271835327148438e-01 7.763065695762634277e-01 9.169325232505798340e-01 2.251013964414596558e-01 4.311856031417846680e-01 9.884273409843444824e-01 6.751161217689514160e-01 5.034975409507751465e-01 4.866243302822113037e-01 3.520271182060241699e-01 4.813803732395172119e-02 6.929982304573059082e-01 8.340330123901367188e-01 7.912691831588745117e-01 6.248135566711425781e-01 3.005408048629760742e-01 4.459002017974853516e-01 8.518506884574890137e-01 8.346803784370422363e-01 6.429230570793151855e-01 3.419534564018249512e-01 3.013314306735992432e-01 5.633763670921325684e-01 8.838641047477722168e-01 8.711180835962295532e-02 8.194476962089538574e-01 2.156445086002349854e-01 1.784960925579071045e-01 7.524132728576660156e-01 8.760006427764892578e-01 4.234689474105834961e-01 5.994552969932556152e-01 5.866990089416503906e-01 3.529419004917144775e-01 6.668177843093872070e-01 9.306907653808593750e-01 8.758354187011718750e-02 7.669203281402587891e-01 1.736305654048919678e-01 1.853660792112350464e-01 2.368571311235427856e-01
9.318245649337768555e-01 2.458417117595672607e-01 3.752617537975311279e-01 8.401562571525573730e-01 1.004491597414016724e-01 3.957858309149742126e-02 1.034177839756011963e-01 6.707963943481445312e-01 1.715742796659469604e-01 5.737515166401863098e-02 4.924467802047729492e-01 5.345548391342163086e-01 2.897422313690185547e-01 4.911121129989624023e-01 3.740423321723937988e-01 2.626471817493438721e-01 8.969102054834365845e-02 3.796185851097106934e-01 6.787100434303283691e-01 4.189592003822326660e-01 9.841448068618774414e-02 4.232981503009796143e-01 3.336502611637115479e-01 5.559271946549415588e-02 6.896215677261352539e-01 6.339738368988037109e-01 1.908376812934875488e-01 9.590811133384704590e-01 2.279279828071594238e-01 9.873564541339874268e-02 9.040481448173522949e-01 5.257105231285095215e-01 6.852865815162658691e-01 2.168258875608444214e-01 1.256660968065261841e-01 3.102575242519378662e-01 4.801035225391387939e-01 3.677603229880332947e-02 1.608409881591796875e-01 3.358709812164306641e-01 3.525763154029846191e-01 3.500766307115554810e-02 7.345330715179443359e-01 6.305798143148422241e-02 9.521947503089904785e-01 8.577736616134643555e-01 5.655785202980041504e-01 1.517613977193832397e-01 3.371068537235260010e-01 1.775961220264434814e-01 3.172385692596435547e-01 4.678211733698844910e-02 8.793098926544189453e-01 3.661567866802215576e-01 6.800624541938304901e-03 3.318185508251190186e-01 2.986752092838287354e-01 4.063010513782501221e-01 7.647683024406433105e-01 5.248682945966720581e-02 6.006707251071929932e-02 7.281356453895568848e-01 2.602384090423583984e-01 9.974231719970703125e-01 3.128169775009155273e-01 3.325232267379760742e-01 1.512339860200881958e-01 7.372894138097763062e-02 7.815308570861816406e-01 5.643784403800964355e-01 2.095663361251354218e-02 7.431526482105255127e-02 6.511862277984619141e-01 8.540211319923400879e-01 6.208178773522377014e-02 6.955576539039611816e-01 4.559734165668487549e-01 4.747436046600341797e-01 3.984756469726562500e-01 2.176007181406021118e-01 1.425659209489822388e-01 6.044663786888122559e-01 3.925614356994628906e-01 8.972616791725158691e-01 3.561530113220214844e-01 4.611788392066955566e-01 3.735261559486389160e-01 6.757875084877014160e-01 3.666234910488128662e-01 8.362330198287963867e-01 8.197925984859466553e-02 3.232887387275695801e-01 3.228789269924163818e-01 2.554460167884826660e-01 5.853607058525085449e-01 2.278318405151367188e-01 2.659002542495727539e-01 9.032274484634399414e-01 8.055019378662109375e-02 5.045351982116699219e-01
6.237803101539611816e-01 5.794766545295715332e-01 6.427196860313415527e-01 4.217674136161804199e-01 1.146194040775299072e-01 2.460245639085769653e-01 4.844082295894622803e-01 6.737538576126098633e-01 3.683831989765167236e-01 7.240446805953979492e-01 1.441284716129302979e-01 8.108286261558532715e-01 5.530892014503479004e-01 8.762058615684509277e-02 6.543102860450744629e-01 1.257549971342086792e-01 3.913428261876106262e-02 3.053392469882965088e-02 2.409206330776214600e-01 3.391141891479492188e-01 1.834041774272918701e-01 4.912728071212768555e-01 9.312363266944885254e-01 4.389517307281494141e-01 3.845915198326110840e-01 4.605573713779449463e-01 3.915942609310150146e-01 9.661912322044372559e-01 8.724451661109924316e-01 2.525626122951507568e-01 6.707069277763366699e-01 5.832725763320922852e-01 4.169176146388053894e-02 7.427482604980468750e-01 3.988265097141265869e-01 5.674760937690734863e-01 6.796166896820068359e-01 1.866715997457504272e-01 1.741037666797637939e-01 5.479922890663146973e-01 6.732252836227416992e-01 3.100337386131286621e-01 6.142036318778991699e-01 2.480183392763137817e-01 4.599679112434387207e-01 5.587614774703979492e-01 5.563759803771972656e-01 9.545757174491882324e-01 4.481074512004852295e-01 4.283169209957122803e-01 4.615538120269775391e-01 4.062670171260833740e-01 3.718485236167907715e-01 8.125859498977661133e-01 3.350655734539031982e-01 8.187250494956970215e-01 6.713751554489135742e-01 3.006310164928436279e-01 9.936163425445556641e-01 2.125961035490036011e-01 8.231948018074035645e-01 3.187975287437438965e-01 8.720235824584960938e-01 1.162630990147590637e-01 8.017624616622924805e-01 6.504098773002624512e-01 3.428157269954681396e-01 4.669903218746185303e-01 4.455398023128509521e-01 9.116298556327819824e-01 1.322480589151382446e-01 9.378991127014160156e-01 2.227432094514369965e-02 4.486838877201080322e-01 9.769458770751953125e-01 9.398887753486633301e-01 1.433513127267360687e-02 2.285300046205520630e-01 7.364678978919982910e-01 1.976082473993301392e-01 1.156396269798278809e-01 6.178260445594787598e-01 2.715201079845428467e-01 9.160695075988769531e-01 5.276313424110412598e-01 5.841782093048095703e-01 7.124705910682678223e-01 3.712471723556518555e-01 5.555050373077392578e-01 5.485394001007080078e-01 5.360851883888244629e-01 1.179907917976379395e-01 4.439866244792938232e-01 5.215838551521301270e-01 2.079805172979831696e-02 5.910321474075317383e-01 8.104932308197021484e-02 8.052734732627868652e-01 3.228133022785186768e-01 3.489943444728851318e-01
6.028537154197692871e-01 7.021898627281188965e-01 9.479644894599914551e-01 7.682328820228576660e-01 1.768105924129486084e-01 7.519683241844177246e-01 3.747043013572692871e-01 7.088690996170043945e-01 9.985569119453430176e-01 6.058132648468017578e-01 4.051676094532012939e-01 3.360587954521179199e-01 8.275679349899291992e-01 7.528617382049560547e-01 8.098937571048736572e-03 4.395870268344879150e-01 4.182230532169342041e-01 6.940503716468811035e-01 9.991124272346496582e-02 3.828054666519165039e-01 1.011669039726257324e-01 4.600694775581359863e-01 4.567320346832275391e-01 2.360500395298004150e-01 1.778235882520675659e-01 3.687294423580169678e-01 7.372676730155944824e-01 4.273042976856231689e-01 1.322284191846847534e-01 3.981116712093353271e-01 4.224100112915039062e-01 2.389055937528610229e-01 2.284243702888488770e-01 3.026110231876373291e-01 6.670389175415039062e-01 8.690147995948791504e-01 7.787388563156127930e-01 2.112735956907272339e-01 4.323924481868743896e-01 5.053175091743469238e-01 2.965227514505386353e-02 8.371421098709106445e-01 6.848727464675903320e-01 4.917790591716766357e-01 4.555639624595642090e-01 8.104044198989868164e-01 3.057282865047454834e-01 3.138402104377746582e-01 6.744112372398376465e-01 8.758302032947540283e-02 9.155085086822509766e-01 2.582780420780181885e-01 1.348219215869903564e-01 3.326828181743621826e-01 1.739798784255981445e-01 7.894603013992309570e-01 8.927094936370849609e-01 1.239460632205009460e-01 7.002680897712707520e-01 5.323774218559265137e-01 1.932157129049301147e-01 6.448597908020019531e-01 6.357842683792114258e-01 5.787703990936279297e-01 2.922031879425048828e-01 8.398218154907226562e-01 6.422173380851745605e-01 5.199139118194580078e-01 7.015128135681152344e-01 9.942759573459625244e-02 7.799614220857620239e-02 6.870063543319702148e-01 6.111973524093627930e-01 6.856932044029235840e-01 7.489923834800720215e-01 2.352746576070785522e-01 4.239398837089538574e-01 7.255668640136718750e-01 8.524951338768005371e-01 1.449961662292480469e-01 6.827334761619567871e-01 1.813160181045532227e-01 8.206497430801391602e-01 4.042089879512786865e-01 8.819167017936706543e-01 6.461488604545593262e-01 7.295303940773010254e-01 9.070354104042053223e-01 8.231019973754882812e-01 5.345918536186218262e-01 3.224036395549774170e-01 7.292043566703796387e-01 8.504579663276672363e-01 2.532042264938354492e-01 8.904315233230590820e-01 7.980151772499084473e-01 2.357140779495239258e-01 8.688617944717407227e-01 6.597189307212829590e-01 5.639688968658447266e-01
5.590385198593139648e-01 4.061177372932434082e-01 9.123127460479736328e-01 8.437965512275695801e-01 5.622263550758361816e-01 8.859205245971679688e-01 9.623737335205078125e-01 1.293430328369140625e-01 5.787990689277648926e-01 6.096479892730712891e-01 6.485853195190429688e-01 3.838332891464233398e-01 4.603110253810882568e-01 3.461574912071228027e-01 6.868363022804260254e-01 9.029871821403503418e-01 6.114748716354370117e-01 6.842913627624511719e-01 5.923556685447692871e-01 6.681711077690124512e-01 2.524341940879821777e-01 2.229721099138259888e-02 9.971015453338623047e-01 3.882479369640350342e-01 5.987107157707214355e-01 9.115380644798278809e-01 5.609835982322692871e-01 4.281945526599884033e-01 8.847441673278808594e-01 4.306392967700958252e-01 5.246800780296325684e-01 7.958303689956665039e-01 8.369882702827453613e-01 4.502121508121490479e-01 3.688757717609405518e-01 4.133359193801879883e-01 2.268962413072586060e-01 1.717933416366577148e-01 4.849756658077239990e-01 2.153173238039016724e-01 5.093410015106201172e-01 4.834469258785247803e-01 2.885655760765075684e-01 5.402359366416931152e-01 2.980157136917114258e-01 4.128164947032928467e-01 7.237212657928466797e-01 4.369252920150756836e-01 5.235975384712219238e-01 4.154395163059234619e-01 6.357901692390441895e-01 7.687889784574508667e-02 1.536322236061096191e-01 9.027147293090820312e-01 3.419112265110015869e-01 5.175982713699340820e-01 6.999682188034057617e-01 2.251596748828887939e-01 3.775684535503387451e-01 8.800518698990345001e-03 6.590465903282165527e-01 1.277857720851898193e-01 1.295336335897445679e-01 9.960224032402038574e-01 1.907363533973693848e-01 1.997881531715393066e-01 4.552983939647674561e-01 4.437146782875061035e-01 2.179375290870666504e-01 8.073321580886840820e-01 4.253007769584655762e-01 6.736102700233459473e-01 7.161971330642700195e-01 1.053811311721801758e-01 5.139551758766174316e-01 9.380479454994201660e-01 1.353173255920410156e-01 7.826833128929138184e-01 4.734554290771484375e-01 5.396440625190734863e-01 1.926632039248943329e-02 3.844650387763977051e-01 4.859306216239929199e-01 5.628818869590759277e-01 1.828071326017379761e-01 2.017054110765457153e-01 3.549546301364898682e-01 6.422473788261413574e-01 9.954193830490112305e-01 1.579099595546722412e-01 4.743255674839019775e-01 5.024685859680175781e-01 2.989453449845314026e-02 1.809592247009277344e-01 9.618327021598815918e-01 8.070242404937744141e-01 3.653589263558387756e-02 8.565385937690734863e-01 7.796006202697753906e-01 4.188023805618286133e-01
9.808695912361145020e-01 6.172296404838562012e-01 4.791267812252044678e-01 2.649384140968322754e-01 8.718741685152053833e-02 4.005405306816101074e-01 3.414279520511627197e-01 8.428295254707336426e-01 6.685047149658203125e-01 5.129687022417783737e-03 4.353084266185760498e-01 1.171577423810958862e-01 3.912233412265777588e-01 8.293808251619338989e-02 9.994624257087707520e-01 6.803373694419860840e-01 9.891763925552368164e-01 6.140380501747131348e-01 1.587735265493392944e-01 6.724801659584045410e-01 9.958324432373046875e-01 4.399334490299224854e-01 7.399940490722656250e-01 5.638896822929382324e-01 4.469902440905570984e-02 2.807808220386505127e-01 5.113276243209838867e-01 5.870858430862426758e-01 4.735665619373321533e-01 1.305004209280014038e-01 9.489543437957763672e-01 5.971247702836990356e-02 2.177195698022842407e-01 2.818816900253295898e-01 6.665913462638854980e-01 2.997062727808952332e-02 7.683590650558471680e-01 7.447390556335449219e-01 3.623265027999877930e-01 7.033522725105285645e-01 1.985941529273986816e-01 8.289111852645874023e-01 8.690459728240966797e-01 5.547839403152465820e-01 9.567263126373291016e-01 4.416590556502342224e-02 3.319424688816070557e-01 5.280660390853881836e-01 7.125334143638610840e-01 3.039919435977935791e-01 1.887867152690887451e-01 9.887503385543823242e-01 5.780936479568481445e-01 1.479292660951614380e-01 3.285598009824752808e-02 5.537837147712707520e-01 5.116218328475952148e-01 9.547680616378784180e-01 7.570240646600723267e-02 9.233343601226806641e-01 2.745345830917358398e-01 3.301981091499328613e-02 5.448676347732543945e-01 8.231425881385803223e-01 9.561276435852050781e-01 4.207157790660858154e-01 7.119924575090408325e-02 8.123472332954406738e-01 4.385685920715332031e-01 2.658913731575012207e-01 9.710927009582519531e-01 9.057834744453430176e-01 7.426195740699768066e-01 1.006335169076919556e-01 3.357242643833160400e-01 9.477269649505615234e-01 6.315478123724460602e-03 4.557769894599914551e-01 7.553992867469787598e-01 7.179722189903259277e-01 8.858321309089660645e-01 1.747027337551116943e-01 8.269899487495422363e-01 3.890479505062103271e-01 2.193276733160018921e-01 6.499883718788623810e-03 4.911957979202270508e-01 6.114368438720703125e-01 2.262543886899948120e-01 9.243144392967224121e-01 9.525601267814636230e-01 3.201673030853271484e-01 6.116800904273986816e-01 9.787474870681762695e-01 8.957615494728088379e-01 3.217099606990814209e-01 1.162862405180931091e-01 3.633104562759399414e-01 6.962530016899108887e-01 6.975423693656921387e-01
9.548688530921936035e-01 5.358557105064392090e-01 3.367214798927307129e-01 6.432787775993347168e-01 7.580933570861816406e-01 1.159802079200744629e-01 3.156497180461883545e-01 2.531333267688751221e-01 6.936861276626586914e-01 7.679653167724609375e-01 2.931486666202545166e-01 1.043904274702072144e-01 7.259634137153625488e-01 7.283987998962402344e-01 9.462190866470336914e-01 2.393130064010620117e-01 8.253037184476852417e-02 9.317472577095031738e-01 6.388311386108398438e-01 6.869803369045257568e-02 6.623461842536926270e-01 3.490103781223297119e-01 2.811494842171669006e-02 7.616424560546875000e-01 1.480185836553573608e-01 2.189613431692123413e-01 5.785245299339294434e-01 1.361483931541442871e-01 6.755790114402770996e-02 6.082972884178161621e-01 6.041373591870069504e-03 4.507086873054504395e-01 3.018608987331390381e-01 7.801202684640884399e-02 4.249159097671508789e-01 8.469092845916748047e-01 2.399830222129821777e-01 7.627000212669372559e-01 3.818852603435516357e-01 9.175828099250793457e-01 9.069572091102600098e-01 6.565130352973937988e-01 9.706833958625793457e-01 1.022728756070137024e-01 9.081570506095886230e-01 5.401488542556762695e-01 3.734702169895172119e-01 8.880737423896789551e-01 3.002119660377502441e-01 7.444580793380737305e-01 5.484871566295623779e-02 3.348853066563606262e-02 8.980669975280761719e-01 8.784651756286621094e-01 1.230482477694749832e-02 9.592039585113525391e-01 6.222964823246002197e-02 2.608485817909240723e-01 3.569042980670928955e-01 3.734177723526954651e-02 6.585375070571899414e-01 8.098005056381225586e-01 1.950040832161903381e-02 3.215886354446411133e-01 3.276085555553436279e-01 6.960180401802062988e-01 9.682851433753967285e-01 7.383266687393188477e-01 4.105574786663055420e-01 7.085678577423095703e-01 7.447165846824645996e-01 9.373110532760620117e-01 2.082918286323547363e-01 9.497160315513610840e-01 2.926681004464626312e-02 7.588577270507812500e-01 5.229895114898681641e-01 3.801833987236022949e-01 3.288445472717285156e-01 1.127847433090209961e-01 4.252203404903411865e-01 3.575162589550018311e-01 1.527964621782302856e-01 6.381112933158874512e-01 8.263805508613586426e-01 5.522753596305847168e-01 4.151764512062072754e-01 3.555531799793243408e-01 5.851619839668273926e-01 1.998987942934036255e-01 7.118052244186401367e-01 9.243042208254337311e-03 1.230116263031959534e-01 4.996894299983978271e-01 9.709309339523315430e-01 9.368670582771301270e-01 3.481955826282501221e-01 5.832967162132263184e-01 3.097296655178070068e-01 6.721165776252746582e-01
8.306397199630737305e-01 7.898275256156921387e-01 2.240723371505737305e-01 9.125186204910278320e-01 5.950071811676025391e-01 1.468965858221054077e-01 5.892599821090698242e-01 9.882104992866516113e-01 9.312208294868469238e-01 4.673017561435699463e-02 9.540494680404663086e-01 8.098523020744323730e-01 2.010915130376815796e-01 4.615238904953002930e-01 1.761372983455657959e-01 9.203238487243652344e-01 9.406247138977050781e-01 3.592732548713684082e-01 7.656509876251220703e-01 8.650161027908325195e-01 4.151513874530792236e-01 4.886107444763183594e-01 9.820300936698913574e-01 2.558133304119110107e-01 5.055883526802062988e-02 5.903853774070739746e-01 7.521395385265350342e-02 2.449333965778350830e-01 2.281729578971862793e-01 7.800768017768859863e-01 2.041480392217636108e-01 8.524949550628662109e-01 1.300892084836959839e-01 8.890536427497863770e-01 1.043005660176277161e-01 1.147544831037521362e-01 4.624215364456176758e-01 8.345813751220703125e-01 9.619846343994140625e-01 4.197470247745513916e-01 1.717773228883743286e-01 5.538440346717834473e-01 4.350441098213195801e-01 3.815190792083740234e-01 6.094641089439392090e-01 3.217418193817138672e-01 3.536886274814605713e-01 6.525132060050964355e-01 3.989715278148651123e-01 3.143118917942047119e-01 3.528621792793273926e-01 7.818659543991088867e-01 4.521708488464355469e-01 9.225303530693054199e-01 5.118941068649291992e-01 1.335492879152297974e-01 4.757933318614959717e-01 5.203979611396789551e-01 6.914019584655761719e-01 2.229189872741699219e-01 6.986704468727111816e-01 4.665407240390777588e-01 7.971796989440917969e-01 7.611841559410095215e-01 3.023269176483154297e-01 3.922226130962371826e-01 2.949204742908477783e-01 4.246601462364196777e-01 9.042713642120361328e-01 1.266688704490661621e-01 3.261989057064056396e-01 4.518129527568817139e-01 5.274383425712585449e-01 9.267755150794982910e-01 6.067109704017639160e-01 2.857357263565063477e-01 8.278390765190124512e-01 9.379695653915405273e-01 4.979454576969146729e-01 4.560187757015228271e-01 9.463128447532653809e-01 7.999527454376220703e-01 9.569038152694702148e-01 8.715837001800537109e-01 2.156874090433120728e-01 5.452181696891784668e-01 5.976854562759399414e-01 3.038498386740684509e-02 3.282276690006256104e-01 1.546329259872436523e-01 9.379015564918518066e-01 1.080528832972049713e-02 5.712948441505432129e-01 4.297837316989898682e-01 9.231408834457397461e-01 6.568524837493896484e-01 5.967608690261840820e-01 8.361547589302062988e-01 6.719195246696472168e-01 6.952157020568847656e-01
3.750745356082916260e-01 9.133822321891784668e-01 2.569350302219390869e-01 6.339737772941589355e-01 5.166842341423034668e-01 7.954124808311462402e-01 8.018179535865783691e-01 9.389963150024414062e-01 8.202608227729797363e-01 1.247397959232330322e-01 1.854429841041564941e-01 8.068227171897888184e-01 5.482609868049621582e-01 4.787962734699249268e-01 2.995479404926300049e-01 2.871133685111999512e-01 8.423100709915161133e-01 6.977292895317077637e-01 9.700791835784912109e-01 3.976500332355499268e-01 4.299802482128143311e-01 5.386700630187988281e-01 4.165157377719879150e-01 7.771888375282287598e-01 6.316860914230346680e-01 9.143822789192199707e-01 7.569705843925476074e-01 1.053707115352153778e-02 5.645536780357360840e-01 3.215753287076950073e-02 8.042933940887451172e-01 6.623264551162719727e-01 6.671476364135742188e-01 8.547040820121765137e-01 9.684477448463439941e-01 8.948654532432556152e-01 2.527204751968383789e-01 2.043063640594482422e-01 4.752661883831024170e-01 8.456310629844665527e-01 9.759910106658935547e-01 5.458263754844665527e-01 3.281064629554748535e-01 2.079253792762756348e-01 8.883432745933532715e-01 4.272871613502502441e-01 6.495900750160217285e-01 3.321082592010498047e-01 6.246620416641235352e-01 9.624459743499755859e-01 8.442231416702270508e-01 8.887789845466613770e-01 3.643247783184051514e-01 1.756181120872497559e-01 2.305342555046081543e-01 1.640611737966537476e-01 5.146281719207763672e-01 4.549506008625030518e-01 1.891435384750366211e-01 4.961477592587471008e-02 5.554697513580322266e-01 9.936178326606750488e-01 7.822804450988769531e-01 2.830480933189392090e-01 5.427370071411132812e-01 1.112966686487197876e-01 2.263430804014205933e-01 7.927644848823547363e-01 1.573509350419044495e-02 8.700563907623291016e-01 2.885294258594512939e-01 8.215442299842834473e-01 6.595410108566284180e-01 7.354858517646789551e-01 3.680828511714935303e-01 8.555974066257476807e-02 9.466637670993804932e-02 7.985271215438842773e-01 1.873139888048171997e-01 3.590021729469299316e-01 9.992757439613342285e-01 7.197449207305908203e-01 4.413440227508544922e-01 1.487636864185333252e-01 9.748824238777160645e-01 2.120182663202285767e-02 1.725677251815795898e-01 4.907006025314331055e-01 1.441760063171386719e-01 3.197075724601745605e-01 6.510420441627502441e-01 7.377613186836242676e-01 7.558183670043945312e-01 8.822073936462402344e-01 8.701004385948181152e-01 7.061095833778381348e-01 9.046342968940734863e-01 5.719182491302490234e-01 2.403301447629928589e-01 7.068197131156921387e-01
3.193843411281704903e-03 8.563002943992614746e-01 4.210278987884521484e-01 2.309405803680419922e-02 3.730788826942443848e-01 5.594064593315124512e-01 6.972113251686096191e-01 5.318536981940269470e-02 3.410961627960205078e-01 7.851039171218872070e-01 7.079026103019714355e-01 7.759364247322082520e-01 1.835982948541641235e-01 6.986011862754821777e-01 3.895676732063293457e-01 6.602551341056823730e-01 2.928299307823181152e-01 1.164544150233268738e-01 5.263144969940185547e-01 2.125606387853622437e-01 5.302048325538635254e-01 4.995688498020172119e-01 7.722079753875732422e-01 3.581487238407135010e-01 5.844075605273246765e-02 4.089552760124206543e-01 3.459437191486358643e-01 4.928609132766723633e-01 5.655829310417175293e-01 7.154477238655090332e-01 3.836745917797088623e-01 6.404532194137573242e-01 9.756637215614318848e-01 9.275837540626525879e-01 9.309533834457397461e-01 8.147793412208557129e-01 4.758896827697753906e-01 1.734560728073120117e-01 6.041085720062255859e-01 6.086447238922119141e-01 4.810130596160888672e-01 5.884899497032165527e-01 1.017947029322385788e-02 1.274903118610382080e-01 2.358552217483520508e-01 1.602712273597717285e-01 1.272384971380233765e-01 5.114024281501770020e-01 8.627007603645324707e-01 4.075711369514465332e-01 3.775990307331085205e-01 1.108408644795417786e-01 1.006148383021354675e-01 7.708027362823486328e-01 2.630620002746582031e-01 7.214491963386535645e-01 1.752895675599575043e-02 4.515004456043243408e-01 1.033293679356575012e-01 7.568496465682983398e-01 8.642431497573852539e-01 2.496289461851119995e-01 3.011736273765563965e-02 9.172841310501098633e-01 2.558779716491699219e-01 7.349265217781066895e-01 3.727088570594787598e-01 8.284958004951477051e-01 2.381050400435924530e-02 7.755505442619323730e-01 5.210442543029785156e-01 1.181322857737541199e-01 3.668981194496154785e-01 7.481577992439270020e-02 2.430052012205123901e-01 4.002695381641387939e-01 4.917505681514739990e-01 2.509245872497558594e-01 5.384289473295211792e-02 1.358034368604421616e-02 7.353410869836807251e-02 4.422368109226226807e-01 1.794124692678451538e-01 9.630056023597717285e-01 7.854139804840087891e-01 3.568186461925506592e-01 4.139970242977142334e-01 4.893040955066680908e-01 7.056379318237304688e-01 9.107964038848876953e-01 4.157694876194000244e-01 1.920013315975666046e-02 9.518168568611145020e-01 9.285833239555358887e-01 9.180690050125122070e-01 5.292398333549499512e-01 5.159273147583007812e-01 5.444569587707519531e-01 7.625438570976257324e-01 9.423255324363708496e-01
